Period,Trade Flow,Reporter,Partner,2nd Partner,Customs Desc,Transport Mode,Commodity Code,Trade Value (US$),Net Weight(kg),Gross Weight,Qty Unit,Qty,Alternate Quantity unit,Alternate Quantity
2014,X,Senegal,World,World,TOTAL CPC,TOTAL MOT,852352,"$15,459",45,,N/A,,N/A,
2014,X,"Other Asia, nes",World,World,TOTAL CPC,TOTAL MOT,854233,"$33,947,681",160382,,u,50700786,N/A,
2014,X,Montenegro,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,984",8,,u,3819,N/A,
2014,X,Oman,World,World,TOTAL CPC,TOTAL MOT,854233,$780,800,,N/A,,N/A,
2014,X,Namibia,World,World,TOTAL CPC,TOTAL MOT,854233,"$159,087",4465,,u,306258,N/A,
2014,X,Netherlands,World,World,TOTAL CPC,TOTAL MOT,854233,"$221,794,794",312627,,u,457740760,kg,337955
2014,X,New Caledonia,World,World,TOTAL CPC,TOTAL MOT,854233,"$280,380",74,,u,539758,N/A,
2014,X,New Zealand,World,World,TOTAL CPC,TOTAL MOT,854233,"$901,378",,,N/A,,N/A,
2014,X,Nicaragua,World,World,TOTAL CPC,TOTAL MOT,854233,$9,310,,u,18,N/A,
2014,X,Norway,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,022,084",1572,,u,585,N/A,
2014,X,Pakistan,World,World,TOTAL CPC,TOTAL MOT,854233,"$23,723",,,u,3,N/A,
2014,X,Panama,World,World,TOTAL CPC,TOTAL MOT,854233,"$499,278",624,25119,u,1030411,N/A,
2014,X,Peru,World,World,TOTAL CPC,TOTAL MOT,854233,$952,16,,u,1,u,1
2014,X,Poland,World,World,TOTAL CPC,TOTAL MOT,854233,"$646,821",2821,,u,1245194,N/A,
2014,X,Portugal,World,World,TOTAL CPC,TOTAL MOT,854233,"$186,894",2835,,u,359789,N/A,
2014,X,Romania,World,World,TOTAL CPC,TOTAL MOT,854233,"$383,098",12283,,u,737502,N/A,
2014,X,Russian Federation,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,668,904",620,,u,54839983,N/A,
2014,X,"Other Asia, nes",World,World,TOTAL CPC,TOTAL MOT,854239,"$62,198,492,127",30504074,,u,71288604534,N/A,
2014,X,Rep. of Moldova,World,World,TOTAL CPC,TOTAL MOT,854239,"$4,391",4,,u,1761,N/A,
2014,X,Montenegro,World,World,TOTAL CPC,TOTAL MOT,854239,"$13,800",2,,N/A,,N/A,
2014,X,Oman,World,World,TOTAL CPC,TOTAL MOT,854239,$2,,,N/A,,N/A,
2014,X,Namibia,World,World,TOTAL CPC,TOTAL MOT,854239,"$14,041",1044,,N/A,,N/A,
2014,X,Netherlands,World,World,TOTAL CPC,TOTAL MOT,854239,"$1,843,564,091",1650099,,N/A,,kg,1753396
2014,X,Aruba,World,World,TOTAL CPC,TOTAL MOT,854239,$716,25,,N/A,,N/A,
2014,X,New Caledonia,World,World,TOTAL CPC,TOTAL MOT,854239,"$95,262",481,,N/A,,N/A,
2014,X,New Zealand,World,World,TOTAL CPC,TOTAL MOT,854239,"$1,667,120",,,N/A,,N/A,
2014,X,Nicaragua,World,World,TOTAL CPC,TOTAL MOT,854239,"$11,816",70,,N/A,,N/A,
2014,X,Niger,World,World,TOTAL CPC,TOTAL MOT,854239,"$4,982",137,,N/A,,N/A,
2014,X,Norway,World,World,TOTAL CPC,TOTAL MOT,854239,"$5,398,164",11082,,u,2822354,N/A,
2014,X,Pakistan,World,World,TOTAL CPC,TOTAL MOT,854239,"$25,654",,,u,742,N/A,
2014,X,Panama,World,World,TOTAL CPC,TOTAL MOT,854239,"$343,380",,6688,N/A,,N/A,
2014,X,Paraguay,World,World,TOTAL CPC,TOTAL MOT,854239,"$1,606",,,N/A,,N/A,
2014,X,Peru,World,World,TOTAL CPC,TOTAL MOT,854239,"$75,188",773,,u,2024,u,2024
2014,X,Poland,World,World,TOTAL CPC,TOTAL MOT,854239,"$23,536,709",124058,,N/A,,N/A,
2014,X,Portugal,World,World,TOTAL CPC,TOTAL MOT,854239,"$9,925,330",21035,,N/A,,N/A,
2014,X,Romania,World,World,TOTAL CPC,TOTAL MOT,854239,"$14,993,306",182471,,N/A,,N/A,
2014,X,Russian Federation,World,World,TOTAL CPC,TOTAL MOT,854239,"$20,857,404",12845,,u,469793818,N/A,
2014,X,Rwanda,World,World,TOTAL CPC,TOTAL MOT,854239,"$42,485",152,,N/A,,kg,152
2014,X,Saint Kitts and Nevis,World,World,TOTAL CPC,TOTAL MOT,854239,"$2,414",189,,N/A,,N/A,
2014,X,Saint Lucia,World,World,TOTAL CPC,TOTAL MOT,854239,"$44,477",733,,N/A,,N/A,
2014,X,Saint Vincent and the Grenadines,World,World,TOTAL CPC,TOTAL MOT,854239,$417,8,,kg,8,kg,8
2014,X,Saudi Arabia,World,World,TOTAL CPC,TOTAL MOT,854239,"$2,505,337",,,N/A,,N/A,
2014,X,"Other Asia, nes",World,World,TOTAL CPC,TOTAL MOT,854290,"$88,196,764",1393702,,kg,1393702,N/A,
2014,X,Montenegro,World,World,TOTAL CPC,TOTAL MOT,854290,$7,,,kg,,N/A,
2014,X,Morocco,World,World,TOTAL CPC,TOTAL MOT,854290,"$538,515",9653,,kg,9653,N/A,
2014,X,Mozambique,World,World,TOTAL CPC,TOTAL MOT,854290,$650,130,,kg,130,N/A,
2014,X,Oman,World,World,TOTAL CPC,TOTAL MOT,854290,$494,3,,kg,3,kg,3
2014,X,Namibia,World,World,TOTAL CPC,TOTAL MOT,854290,"$9,482",185,,kg,185,N/A,
2014,X,Netherlands,World,World,TOTAL CPC,TOTAL MOT,854290,"$72,045,024",1072867,,kg,1073383,kg,1073381
2014,X,New Caledonia,World,World,TOTAL CPC,TOTAL MOT,854290,"$10,849",3329,,kg,3329,N/A,
2014,X,New Zealand,World,World,TOTAL CPC,TOTAL MOT,854290,"$340,974",,,N/A,,N/A,
2014,X,Norway,World,World,TOTAL CPC,TOTAL MOT,854290,"$11,207,303",38840,,kg,38840,N/A,
2014,X,Pakistan,World,World,TOTAL CPC,TOTAL MOT,854290,"$7,390",135,,kg,135,N/A,
2014,X,Panama,World,World,TOTAL CPC,TOTAL MOT,854290,"$65,371",,5289,N/A,,N/A,
2014,X,Peru,World,World,TOTAL CPC,TOTAL MOT,854290,"$1,006",35,,kg,35,u,297
2014,X,Philippines,World,World,TOTAL CPC,TOTAL MOT,854290,"$86,710,824",1845123,,kg,1845123,N/A,
2014,X,Poland,World,World,TOTAL CPC,TOTAL MOT,854290,"$8,216,613",117409,,kg,117409,N/A,
2014,X,Portugal,World,World,TOTAL CPC,TOTAL MOT,854290,"$3,385,479",24709,,kg,24709,N/A,
2014,X,Romania,World,World,TOTAL CPC,TOTAL MOT,854290,"$6,010,482",79649,,kg,79649,N/A,
2014,X,Russian Federation,World,World,TOTAL CPC,TOTAL MOT,854290,"$18,122,717",16430,,kg,16430,N/A,
2014,X,Saudi Arabia,World,World,TOTAL CPC,TOTAL MOT,854290,"$5,424,761",115000,,kg,115000,N/A,
2014,X,Serbia,World,World,TOTAL CPC,TOTAL MOT,852352,"$1,268,476",9766,,N/A,,N/A,
2014,X,Sierra Leone,World,World,TOTAL CPC,TOTAL MOT,852352,$1,,,N/A,,N/A,
2014,X,India,World,World,TOTAL CPC,TOTAL MOT,852352,"$102,000,400",471849,,u,297030582,N/A,
2014,X,Singapore,World,World,TOTAL CPC,TOTAL MOT,852352,"$253,922,668",1049627,,N/A,,N/A,
2014,X,Slovakia,World,World,TOTAL CPC,TOTAL MOT,852352,"$110,450,829",893629,,u,180321444,N/A,
2014,X,Viet Nam,World,World,TOTAL CPC,TOTAL MOT,852352,"$5,186,978",23995,,N/A,,N/A,
2014,X,Slovenia,World,World,TOTAL CPC,TOTAL MOT,852352,"$1,750,450",6354,,u,578476,N/A,
2014,X,South Africa,World,World,TOTAL CPC,TOTAL MOT,852352,"$7,357,095",,,N/A,,u,5274066
2014,X,Zimbabwe,World,World,TOTAL CPC,TOTAL MOT,852352,"$3,469",30,,N/A,,N/A,
2014,X,Serbia,World,World,TOTAL CPC,TOTAL MOT,854233,"$25,618",111,,u,49317,N/A,
2014,X,India,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,359,356",,,u,95424,N/A,
2014,X,Singapore,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,995,463,368",2495281,,u,13441479028,1000u,13441479
2014,X,Slovakia,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,053,409",3071,,u,2174029,N/A,
2014,X,Viet Nam,World,World,TOTAL CPC,TOTAL MOT,854233,"$491,376",,,u,945947,N/A,
2014,X,Slovenia,World,World,TOTAL CPC,TOTAL MOT,854233,"$49,490",336,,u,95273,N/A,
2014,X,South Africa,World,World,TOTAL CPC,TOTAL MOT,854233,"$831,227",,,N/A,,u,27255
2014,X,Serbia,World,World,TOTAL CPC,TOTAL MOT,854239,"$224,830",335,,N/A,,N/A,
2014,X,India,World,World,TOTAL CPC,TOTAL MOT,854239,"$10,465,438",,,u,16355273,N/A,
2014,X,Singapore,World,World,TOTAL CPC,TOTAL MOT,854239,"$34,592,377,340",,,u,95167087099,1000u,95167087
2014,X,Slovakia,World,World,TOTAL CPC,TOTAL MOT,854239,"$5,664,790",538654,,N/A,,N/A,
2014,X,Viet Nam,World,World,TOTAL CPC,TOTAL MOT,854239,"$549,478,999",,,N/A,,N/A,
2014,X,Slovenia,World,World,TOTAL CPC,TOTAL MOT,854239,"$6,025,516",16527,,N/A,,N/A,
2014,X,South Africa,World,World,TOTAL CPC,TOTAL MOT,854239,"$5,986,393",,,u,782600,u,691474
2014,X,Zimbabwe,World,World,TOTAL CPC,TOTAL MOT,854239,$200,,,N/A,,N/A,
2014,X,Serbia,World,World,TOTAL CPC,TOTAL MOT,854290,"$2,689",107,,kg,107,N/A,
2014,X,India,World,World,TOTAL CPC,TOTAL MOT,854290,"$13,098,994",98417,,kg,98417,N/A,
2014,X,Singapore,World,World,TOTAL CPC,TOTAL MOT,854290,"$5,703,971,877",,,kg,22422171,N/A,
2014,X,Slovakia,World,World,TOTAL CPC,TOTAL MOT,854290,"$7,504,351",115601,,kg,115601,N/A,
2014,X,Viet Nam,World,World,TOTAL CPC,TOTAL MOT,854290,"$7,726,664",,,N/A,,N/A,
2014,X,Slovenia,World,World,TOTAL CPC,TOTAL MOT,854290,"$375,515",112,,kg,112,N/A,
2014,X,South Africa,World,World,TOTAL CPC,TOTAL MOT,854290,"$2,731,657",55958,,kg,55958,kg,55958
2014,X,Spain,World,World,TOTAL CPC,TOTAL MOT,852352,"$105,645,614",613757,,N/A,,N/A,
2014,X,Spain,World,World,TOTAL CPC,TOTAL MOT,854233,"$2,143,629",17241,,N/A,,N/A,
2014,X,Spain,World,World,TOTAL CPC,TOTAL MOT,854239,"$79,723,780",407562,,N/A,,N/A,
2014,X,Spain,World,World,TOTAL CPC,TOTAL MOT,854290,"$11,633,503",346036,,kg,346036,kg,346036
2014,X,Eswatini,World,World,TOTAL CPC,TOTAL MOT,852352,$414,3,,N/A,,N/A,
2014,X,Sweden,World,World,TOTAL CPC,TOTAL MOT,852352,"$21,746,441",226950,,u,19446063,u,19446063
2014,X,Switzerland,World,World,TOTAL CPC,TOTAL MOT,852352,"$191,546,672",244773,,u,52067834,u,52059687
2014,X,Thailand,World,World,TOTAL CPC,TOTAL MOT,852352,"$120,571,705",557759,,u,239809455,N/A,
2014,X,Tonga,World,World,TOTAL CPC,TOTAL MOT,852352,$18,,,u,2,N/A,
2014,X,Trinidad and Tobago,World,World,TOTAL CPC,TOTAL MOT,852352,$12,1,,u,1,u,1
2014,X,United Arab Emirates,World,World,TOTAL CPC,TOTAL MOT,852352,"$36,489,318",1098754,,N/A,,N/A,
2014,X,Tunisia,World,World,TOTAL CPC,TOTAL MOT,852352,"$28,327,040",390744,,u,9499484,N/A,
2014,X,Sweden,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,621,287",79762,,N/A,,N/A,
2014,X,Switzerland,World,World,TOTAL CPC,TOTAL MOT,854233,"$4,827,061",6350,,N/A,,u,2118775
2014,X,Thailand,World,World,TOTAL CPC,TOTAL MOT,854233,"$7,428,022",,,u,54157471,N/A,
2014,X,Tonga,World,World,TOTAL CPC,TOTAL MOT,854233,$54,,,u,104,N/A,
2014,X,United Arab Emirates,World,World,TOTAL CPC,TOTAL MOT,854233,"$338,696",26623,,N/A,,N/A,
2014,X,Tunisia,World,World,TOTAL CPC,TOTAL MOT,854233,"$2,116",1,,u,3,N/A,
2014,X,Suriname,World,World,TOTAL CPC,TOTAL MOT,854239,"$17,661",1413,,N/A,,N/A,
2014,X,Sweden,World,World,TOTAL CPC,TOTAL MOT,854239,"$56,344,234",,,N/A,,N/A,
2014,X,Switzerland,World,World,TOTAL CPC,TOTAL MOT,854239,"$222,003,304",,,u,178120809,u,178120809
2014,X,Thailand,World,World,TOTAL CPC,TOTAL MOT,854239,"$2,460,631,498",,,u,10547687941,N/A,
2014,X,Tonga,World,World,TOTAL CPC,TOTAL MOT,854239,$110,,,N/A,,N/A,
2014,X,Trinidad and Tobago,World,World,TOTAL CPC,TOTAL MOT,854239,"$21,203",67,,u,5,u,5
2014,X,United Arab Emirates,World,World,TOTAL CPC,TOTAL MOT,854239,"$5,724,441",509944,,N/A,,N/A,
2014,X,Tunisia,World,World,TOTAL CPC,TOTAL MOT,854239,"$38,492,379",426108,,u,15587067,N/A,
2014,X,Sweden,World,World,TOTAL CPC,TOTAL MOT,854290,"$7,058,701",,,kg,38958,N/A,
2014,X,Switzerland,World,World,TOTAL CPC,TOTAL MOT,854290,"$33,477,475",53086,,kg,53086,N/A,
2014,X,Thailand,World,World,TOTAL CPC,TOTAL MOT,854290,"$712,515,186",2032621,,kg,2032621,N/A,
2014,X,Togo,World,World,TOTAL CPC,TOTAL MOT,854290,"$10,681",43,,kg,43,kg,43
2014,X,Tonga,World,World,TOTAL CPC,TOTAL MOT,854290,$29,,,N/A,,N/A,
2014,X,Trinidad and Tobago,World,World,TOTAL CPC,TOTAL MOT,854290,$99,15,,kg,15,kg,15
2014,X,United Arab Emirates,World,World,TOTAL CPC,TOTAL MOT,854290,"$8,114,070",1307193,,kg,1307193,kg,1307193
2014,X,Tunisia,World,World,TOTAL CPC,TOTAL MOT,854290,"$12,951,413",418847,,kg,418847,N/A,
2014,X,T?rkiye,World,World,TOTAL CPC,TOTAL MOT,852352,"$8,911,412",117791,,u,17602873,u,17602873
2014,X,Uganda,World,World,TOTAL CPC,TOTAL MOT,852352,$713,26,,u,23,N/A,
2014,X,Ukraine,World,World,TOTAL CPC,TOTAL MOT,852352,"$2,167,371",8398,,u,1573148,N/A,
2014,X,North Macedonia,World,World,TOTAL CPC,TOTAL MOT,852352,"$36,376",111,,u,19266,N/A,
2014,X,Egypt,World,World,TOTAL CPC,TOTAL MOT,852352,"$1,100,999",5093,,u,586920,N/A,
2014,X,United Kingdom,World,World,TOTAL CPC,TOTAL MOT,852352,"$204,167,728",2638665,,u,99280770,N/A,
2014,X,United Rep. of Tanzania,World,World,TOTAL CPC,TOTAL MOT,852352,"$67,552",809,,N/A,,N/A,
2014,X,USA,World,World,TOTAL CPC,TOTAL MOT,852352,"$362,319,385",1676073,,N/A,,N/A,
2014,X,Uruguay,World,World,TOTAL CPC,TOTAL MOT,852352,"$10,684",75,,N/A,,N/A,
2014,X,T?rkiye,World,World,TOTAL CPC,TOTAL MOT,854233,"$845,911",4194,,u,1745793,kg,4194
2014,X,Uganda,World,World,TOTAL CPC,TOTAL MOT,854233,"$13,795",258,,u,3,N/A,
2014,X,Ukraine,World,World,TOTAL CPC,TOTAL MOT,854233,"$519,187",282,,u,999486,N/A,
2014,X,North Macedonia,World,World,TOTAL CPC,TOTAL MOT,854233,$331,2,,u,637,N/A,
2014,X,United Kingdom,World,World,TOTAL CPC,TOTAL MOT,854233,"$43,507,496",341817,,u,83756237,N/A,
2014,X,USA,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,033,853,269",,,u,1990269884,N/A,
2014,X,Uruguay,World,World,TOTAL CPC,TOTAL MOT,854233,$18,,,u,30,N/A,
2014,X,Zambia,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,521",50,,u,3140,kg,50
2014,X,T?rkiye,World,World,TOTAL CPC,TOTAL MOT,854239,"$7,281,183",605269,,N/A,,kg,605269
2014,X,Uganda,World,World,TOTAL CPC,TOTAL MOT,854239,"$8,138",762,,u,10017,N/A,
2014,X,Ukraine,World,World,TOTAL CPC,TOTAL MOT,854239,"$7,677,693",5006,,u,5530192,N/A,
2014,X,North Macedonia,World,World,TOTAL CPC,TOTAL MOT,854239,"$10,435",53,,N/A,,N/A,
2014,X,Egypt,World,World,TOTAL CPC,TOTAL MOT,854239,"$1,554",18,,N/A,,N/A,
2014,X,United Kingdom,World,World,TOTAL CPC,TOTAL MOT,854239,"$675,982,913",4098758,,N/A,,N/A,
2014,X,United Rep. of Tanzania,World,World,TOTAL CPC,TOTAL MOT,854239,"$104,439",20144,,N/A,,N/A,
2014,X,USA,World,World,TOTAL CPC,TOTAL MOT,854239,"$9,134,140,468",,,N/A,,N/A,
2014,X,Burkina Faso,World,World,TOTAL CPC,TOTAL MOT,854239,"$178,759",2723,,N/A,,kg,2723
2014,X,Uruguay,World,World,TOTAL CPC,TOTAL MOT,854239,"$98,102",1213,,u,78612,N/A,
2014,X,Yemen,World,World,TOTAL CPC,TOTAL MOT,854239,"$3,551",15,,u,16,N/A,
2014,X,Zambia,World,World,TOTAL CPC,TOTAL MOT,854239,$110,60,,N/A,,kg,60
2014,X,T?rkiye,World,World,TOTAL CPC,TOTAL MOT,854290,"$660,474",33320,,kg,33320,kg,33320
2014,X,Ukraine,World,World,TOTAL CPC,TOTAL MOT,854290,"$68,698",174,,kg,174,N/A,
2014,X,North Macedonia,World,World,TOTAL CPC,TOTAL MOT,854290,$37,,,N/A,,N/A,
2014,X,United Kingdom,World,World,TOTAL CPC,TOTAL MOT,854290,"$49,632,249",775129,,kg,775129,N/A,
2014,X,USA,World,World,TOTAL CPC,TOTAL MOT,854290,"$1,187,553,794",,,N/A,,N/A,
2014,X,Yemen,World,World,TOTAL CPC,TOTAL MOT,854290,"$29,820",12,,kg,12,N/A,
2014,X,Zambia,World,World,TOTAL CPC,TOTAL MOT,854290,$152,12,,kg,12,kg,12
2013,X,Albania,World,World,TOTAL CPC,TOTAL MOT,852352,"$243,135",38,,u,4501,N/A,
2013,X,Algeria,World,World,TOTAL CPC,TOTAL MOT,852352,"$160,568",2969,,u,521122,N/A,
2013,X,Andorra,World,World,TOTAL CPC,TOTAL MOT,852352,"$13,851,956",50041,,N/A,,kg,50041
2013,X,Argentina,World,World,TOTAL CPC,TOTAL MOT,852352,"$148,520",916,,u,149867,N/A,
2013,X,Australia,World,World,TOTAL CPC,TOTAL MOT,852352,"$3,019,770",11245,,u,499225,N/A,
2013,X,Austria,World,World,TOTAL CPC,TOTAL MOT,852352,"$115,546,401",585040,,N/A,,N/A,
2013,X,Bahamas,World,World,TOTAL CPC,TOTAL MOT,852352,"$1,994",,,u,3,N/A,
2013,X,Bahrain,World,World,TOTAL CPC,TOTAL MOT,852352,"$8,547",48,,u,880,N/A,
2013,X,Armenia,World,World,TOTAL CPC,TOTAL MOT,852352,"$1,016",4,,u,915,N/A,
2013,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,852352,"$3,035,528",16285,,u,1103661,u,1103661
2013,X,Bolivia (Plurinational State of),World,World,TOTAL CPC,TOTAL MOT,852352,"$2,625",141,,kg,141,kg,141
2013,X,Bosnia Herzegovina,World,World,TOTAL CPC,TOTAL MOT,852352,"$98,430",5485,,N/A,,N/A,
2013,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,852352,"$76,849,755",678156,,u,78871697,u,78871697
2013,X,Brunei Darussalam,World,World,TOTAL CPC,TOTAL MOT,852352,$100,,,u,23,N/A,
2013,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,852352,"$525,508",3931,,u,454466,N/A,
2013,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,852352,"$179,900",400,,u,69082,N/A,
2013,X,Cameroon,World,World,TOTAL CPC,TOTAL MOT,852352,"$6,395",334,,N/A,,N/A,
2013,X,Albania,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,079",3,,N/A,,N/A,
2013,X,Algeria,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,892",,,u,3,N/A,
2013,X,Argentina,World,World,TOTAL CPC,TOTAL MOT,854233,"$5,470",22,,u,221,N/A,
2013,X,Australia,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,750,712",3706,,u,240623,N/A,
2013,X,Austria,World,World,TOTAL CPC,TOTAL MOT,854233,"$2,724,773",18519,,N/A,,N/A,
2013,X,Bahrain,World,World,TOTAL CPC,TOTAL MOT,854233,"$875,713",91112,,u,13823,N/A,
2013,X,Armenia,World,World,TOTAL CPC,TOTAL MOT,854233,"$363,600",27,,u,300,N/A,
2013,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,854233,"$2,810,278",29481,,N/A,,N/A,
2013,X,Bosnia Herzegovina,World,World,TOTAL CPC,TOTAL MOT,854233,$66,2,,N/A,,N/A,
2013,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,445,040",2796,,u,1656421,u,1656421
2013,X,Brunei Darussalam,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,240",,,u,1,N/A,
2013,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,854233,"$84,319",1127,,N/A,,N/A,
2013,X,Burundi,World,World,TOTAL CPC,TOTAL MOT,854233,$248,50,,N/A,,N/A,
2013,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,854233,"$879,400",339,,u,50211307,N/A,
2013,X,Algeria,World,World,TOTAL CPC,TOTAL MOT,854239,"$31,640",42,,u,25,N/A,
2013,X,Azerbaijan,World,World,TOTAL CPC,TOTAL MOT,854239,$551,120,,u,209,N/A,
2013,X,Argentina,World,World,TOTAL CPC,TOTAL MOT,854239,"$168,432",8003,,u,100881,N/A,
2013,X,Australia,World,World,TOTAL CPC,TOTAL MOT,854239,"$7,924,400",26131,,u,4806003,N/A,
2013,X,Austria,World,World,TOTAL CPC,TOTAL MOT,854239,"$601,546,837",805628,,N/A,,N/A,
2013,X,Bahamas,World,World,TOTAL CPC,TOTAL MOT,854239,"$1,900",,,u,44,N/A,
2013,X,Bahrain,World,World,TOTAL CPC,TOTAL MOT,854239,"$10,958",833,,u,134,N/A,
2013,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,854239,"$90,355,959",765049,,N/A,,N/A,
2013,X,Bolivia (Plurinational State of),World,World,TOTAL CPC,TOTAL MOT,854239,"$110,479",650,,kg,650,kg,650
2013,X,Bosnia Herzegovina,World,World,TOTAL CPC,TOTAL MOT,854239,"$7,265",177,,N/A,,N/A,
2013,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,854239,"$15,332,043",38547,,u,21185343,u,21185343
2013,X,Brunei Darussalam,World,World,TOTAL CPC,TOTAL MOT,854239,"$45,671",,,u,630,N/A,
2013,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,854239,"$6,856,578",86099,,N/A,,N/A,
2013,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,854239,"$68,385,700",11763,,u,1744533858,N/A,
2013,X,Cambodia,World,World,TOTAL CPC,TOTAL MOT,854239,"$36,857",59,,N/A,,N/A,
2013,X,Albania,World,World,TOTAL CPC,TOTAL MOT,854290,$218,26,,kg,26,N/A,
2013,X,Argentina,World,World,TOTAL CPC,TOTAL MOT,854290,"$3,351",38,,kg,38,N/A,
2013,X,Australia,World,World,TOTAL CPC,TOTAL MOT,854290,"$19,952,641",911169,,kg,911169,N/A,
2013,X,Austria,World,World,TOTAL CPC,TOTAL MOT,854290,"$8,650,330",225052,,kg,225052,N/A,
2013,X,Bahrain,World,World,TOTAL CPC,TOTAL MOT,854290,"$132,955",15859,,kg,15859,N/A,
2013,X,Barbados,World,World,TOTAL CPC,TOTAL MOT,854290,$923,23,,kg,23,N/A,
2013,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,854290,"$6,291,080",46724,,kg,46724,N/A,
2013,X,Botswana,World,World,TOTAL CPC,TOTAL MOT,854290,$636,11,,kg,11,kg,11
2013,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,854290,"$540,510",1750,,kg,193524,kg,193511
2013,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,854290,"$2,279,791",16513,,kg,16513,N/A,
2013,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,854290,"$1,244,800",1555,,kg,1555,N/A,
2013,X,Cameroon,World,World,TOTAL CPC,TOTAL MOT,854290,"$7,977",18,,kg,18,N/A,
2013,X,Canada,World,World,TOTAL CPC,TOTAL MOT,852352,"$13,678,732",,,N/A,,N/A,
2013,X,Sri Lanka,World,World,TOTAL CPC,TOTAL MOT,852352,"$1,210",,,N/A,,N/A,
2013,X,Chile,World,World,TOTAL CPC,TOTAL MOT,852352,"$853,607",3606,,u,65047,u,63102
2013,X,China,World,World,TOTAL CPC,TOTAL MOT,852352,"$989,581,544",11437103,,u,4529613131,N/A,
2013,X,Colombia,World,World,TOTAL CPC,TOTAL MOT,852352,"$7,355,699",47989,,u,6611202,N/A,
2013,X,Costa Rica,World,World,TOTAL CPC,TOTAL MOT,852352,"$85,874",1025,,N/A,,N/A,
2013,X,Croatia,World,World,TOTAL CPC,TOTAL MOT,852352,"$5,460,266",21982,,N/A,,N/A,
2013,X,Cyprus,World,World,TOTAL CPC,TOTAL MOT,852352,"$104,643",8736,,u,112897,u,112897
2013,X,Czechia,World,World,TOTAL CPC,TOTAL MOT,852352,"$25,867,730",1071348,,u,23132921,N/A,
2013,X,Denmark,World,World,TOTAL CPC,TOTAL MOT,852352,"$5,677,429",68161,,u,8934549,N/A,
2013,X,Dominican Rep.,World,World,TOTAL CPC,TOTAL MOT,852352,"$15,905",63,,N/A,,N/A,
2013,X,Canada,World,World,TOTAL CPC,TOTAL MOT,854233,"$20,189,119",,,N/A,,N/A,
2013,X,China,World,World,TOTAL CPC,TOTAL MOT,854233,"$14,659,409,396",1990253,,u,13095483763,N/A,
2013,X,Costa Rica,World,World,TOTAL CPC,TOTAL MOT,854233,"$283,337",1342,,N/A,,N/A,
2013,X,Croatia,World,World,TOTAL CPC,TOTAL MOT,854233,"$14,873",482,,N/A,,N/A,
2013,X,Czechia,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,560,426",42865,,N/A,,N/A,
2013,X,Denmark,World,World,TOTAL CPC,TOTAL MOT,854233,"$649,622",2728,,N/A,,N/A,
2013,X,Canada,World,World,TOTAL CPC,TOTAL MOT,854239,"$569,028,048",,,N/A,,N/A,
2013,X,Sri Lanka,World,World,TOTAL CPC,TOTAL MOT,854239,"$8,429",,,N/A,,N/A,
2013,X,Chile,World,World,TOTAL CPC,TOTAL MOT,854239,"$395,327",,,u,1897,u,1897
2013,X,China,World,World,TOTAL CPC,TOTAL MOT,854239,"$17,754,191,924",9432751,,u,61863582524,N/A,
2013,X,Colombia,World,World,TOTAL CPC,TOTAL MOT,854239,"$596,852",4032,,u,6682,N/A,
2013,X,Costa Rica,World,World,TOTAL CPC,TOTAL MOT,854239,"$456,097",33004,,N/A,,N/A,
2013,X,Croatia,World,World,TOTAL CPC,TOTAL MOT,854239,"$127,882",478,,N/A,,N/A,
2013,X,Cyprus,World,World,TOTAL CPC,TOTAL MOT,854239,$665,1,,N/A,,kg,1
2013,X,Czechia,World,World,TOTAL CPC,TOTAL MOT,854239,"$139,027,422",120658,,N/A,,N/A,
2013,X,Denmark,World,World,TOTAL CPC,TOTAL MOT,854239,"$34,277,067",99701,,N/A,,N/A,
